**********
SEMILLA 10
**********
Iteración 1	 Error de entrenamiento: 0,54798
Iteración 99	 Error de entrenamiento: 0,099542
Iteración 100	 Error de entrenamiento: 0,0977867
Iteración 101	 Error de entrenamiento: 0,0959943
Iteración 102	 Error de entrenamiento: 0,0941763
Iteración 103	 Error de entrenamiento: 0,0923448
Iteración 104	 Error de entrenamiento: 0,090513
Iteración 105	 Error de entrenamiento: 0,0886944
Iteración 106	 Error de entrenamiento: 0,0869027
Iteración 107	 Error de entrenamiento: 0,0851509
Iteración 108	 Error de entrenamiento: 0,0834513
Iteración 109	 Error de entrenamiento: 0,0818146
Iteración 110	 Error de entrenamiento: 0,0802497
Iteración 111	 Error de entrenamiento: 0,0787634
Iteración 112	 Error de entrenamiento: 0,0773601
Iteración 113	 Error de entrenamiento: 0,0760417
Iteración 114	 Error de entrenamiento: 0,0748075
Iteración 115	 Error de entrenamiento: 0,0736544
Iteración 116	 Error de entrenamiento: 0,0725771
Iteración 117	 Error de entrenamiento: 0,0715684
Iteración 118	 Error de entrenamiento: 0,0706196
Iteración 119	 Error de entrenamiento: 0,0697209
Iteración 120	 Error de entrenamiento: 0,068862
Iteración 121	 Error de entrenamiento: 0,0680323
Iteración 122	 Error de entrenamiento: 0,0672215
Iteración 123	 Error de entrenamiento: 0,0664201
Iteración 124	 Error de entrenamiento: 0,0656197
Iteración 125	 Error de entrenamiento: 0,0648133
Iteración 126	 Error de entrenamiento: 0,0639955
Iteración 127	 Error de entrenamiento: 0,0631625
Iteración 128	 Error de entrenamiento: 0,0623123
Iteración 129	 Error de entrenamiento: 0,0614444
Iteración 130	 Error de entrenamiento: 0,06056
Iteración 131	 Error de entrenamiento: 0,0596611
Iteración 132	 Error de entrenamiento: 0,058751
Iteración 133	 Error de entrenamiento: 0,0578334
Iteración 134	 Error de entrenamiento: 0,0569123
Iteración 135	 Error de entrenamiento: 0,055992
Iteración 136	 Error de entrenamiento: 0,0550764
Iteración 137	 Error de entrenamiento: 0,0541694
Iteración 138	 Error de entrenamiento: 0,053274
Iteración 139	 Error de entrenamiento: 0,052393
Iteración 140	 Error de entrenamiento: 0,0515285
Iteración 141	 Error de entrenamiento: 0,050682
Iteración 142	 Error de entrenamiento: 0,0498547
Iteración 143	 Error de entrenamiento: 0,0490471
Iteración 144	 Error de entrenamiento: 0,0482594
Iteración 145	 Error de entrenamiento: 0,0474914
Iteración 146	 Error de entrenamiento: 0,046743
Iteración 147	 Error de entrenamiento: 0,0460134
Iteración 148	 Error de entrenamiento: 0,0453021
Iteración 149	 Error de entrenamiento: 0,0446085
Iteración 150	 Error de entrenamiento: 0,0439316
Iteración 151	 Error de entrenamiento: 0,043271
Iteración 152	 Error de entrenamiento: 0,0426257
Iteración 153	 Error de entrenamiento: 0,0419952
Iteración 154	 Error de entrenamiento: 0,0413789
Iteración 155	 Error de entrenamiento: 0,040776
Iteración 156	 Error de entrenamiento: 0,0401861
Iteración 157	 Error de entrenamiento: 0,0396086
Iteración 158	 Error de entrenamiento: 0,0390429
Iteración 159	 Error de entrenamiento: 0,0384886
Iteración 160	 Error de entrenamiento: 0,0379452
Iteración 161	 Error de entrenamiento: 0,0374122
Iteración 162	 Error de entrenamiento: 0,0368892
Iteración 163	 Error de entrenamiento: 0,0363757
Iteración 164	 Error de entrenamiento: 0,0358714
Iteración 165	 Error de entrenamiento: 0,0353757
Iteración 166	 Error de entrenamiento: 0,0348883
Iteración 167	 Error de entrenamiento: 0,0344089
Iteración 168	 Error de entrenamiento: 0,033937
Iteración 169	 Error de entrenamiento: 0,0334724
Iteración 170	 Error de entrenamiento: 0,0330147
Iteración 171	 Error de entrenamiento: 0,0325636
Iteración 172	 Error de entrenamiento: 0,0321188
Iteración 173	 Error de entrenamiento: 0,0316801
Iteración 174	 Error de entrenamiento: 0,0312474
Iteración 175	 Error de entrenamiento: 0,0308204
Iteración 176	 Error de entrenamiento: 0,0303989
Iteración 177	 Error de entrenamiento: 0,029983
Iteración 178	 Error de entrenamiento: 0,0295724
Iteración 179	 Error de entrenamiento: 0,0291673
Iteración 180	 Error de entrenamiento: 0,0287674
Iteración 181	 Error de entrenamiento: 0,028373
Iteración 182	 Error de entrenamiento: 0,0279841
Iteración 183	 Error de entrenamiento: 0,0276006
Iteración 184	 Error de entrenamiento: 0,0272229
Iteración 185	 Error de entrenamiento: 0,0268509
Iteración 186	 Error de entrenamiento: 0,0264849
Iteración 187	 Error de entrenamiento: 0,0261251
Iteración 188	 Error de entrenamiento: 0,0257715
Iteración 189	 Error de entrenamiento: 0,0254246
Iteración 190	 Error de entrenamiento: 0,0250843
Iteración 191	 Error de entrenamiento: 0,024751
Iteración 192	 Error de entrenamiento: 0,0244249
Iteración 193	 Error de entrenamiento: 0,0241061
Iteración 194	 Error de entrenamiento: 0,0237949
Iteración 195	 Error de entrenamiento: 0,0234913
Iteración 196	 Error de entrenamiento: 0,0231956
Iteración 197	 Error de entrenamiento: 0,022908
Iteración 198	 Error de entrenamiento: 0,0226284
Iteración 199	 Error de entrenamiento: 0,022357
Iteración 200	 Error de entrenamiento: 0,0220938
Iteración 201	 Error de entrenamiento: 0,0218389
Iteración 202	 Error de entrenamiento: 0,0215924
Iteración 203	 Error de entrenamiento: 0,021354
Iteración 204	 Error de entrenamiento: 0,0211239
Iteración 205	 Error de entrenamiento: 0,0209019
Iteración 206	 Error de entrenamiento: 0,0206879
Iteración 207	 Error de entrenamiento: 0,0204819
Iteración 208	 Error de entrenamiento: 0,0202835
Iteración 209	 Error de entrenamiento: 0,0200927
Iteración 210	 Error de entrenamiento: 0,0199093
Iteración 211	 Error de entrenamiento: 0,019733
Iteración 212	 Error de entrenamiento: 0,0195637
Iteración 213	 Error de entrenamiento: 0,0194009
Iteración 214	 Error de entrenamiento: 0,0192446
Iteración 215	 Error de entrenamiento: 0,0190944
Iteración 216	 Error de entrenamiento: 0,0189501
Iteración 217	 Error de entrenamiento: 0,0188113
Iteración 218	 Error de entrenamiento: 0,0186778
Iteración 219	 Error de entrenamiento: 0,0185492
Iteración 220	 Error de entrenamiento: 0,0184253
Iteración 221	 Error de entrenamiento: 0,0183058
Iteración 222	 Error de entrenamiento: 0,0181904
Iteración 223	 Error de entrenamiento: 0,0180787
Iteración 224	 Error de entrenamiento: 0,0179705
Iteración 225	 Error de entrenamiento: 0,0178656
Iteración 226	 Error de entrenamiento: 0,0177635
Iteración 227	 Error de entrenamiento: 0,0176642
Iteración 228	 Error de entrenamiento: 0,0175673
Iteración 229	 Error de entrenamiento: 0,0174725
Iteración 230	 Error de entrenamiento: 0,0173797
Iteración 231	 Error de entrenamiento: 0,0172885
Iteración 232	 Error de entrenamiento: 0,0171989
Iteración 233	 Error de entrenamiento: 0,0171105
Iteración 234	 Error de entrenamiento: 0,0170233
Iteración 235	 Error de entrenamiento: 0,0169369
Iteración 236	 Error de entrenamiento: 0,0168514
Iteración 237	 Error de entrenamiento: 0,0167664
Iteración 238	 Error de entrenamiento: 0,0166818
Iteración 239	 Error de entrenamiento: 0,0165976
Iteración 240	 Error de entrenamiento: 0,0165136
Iteración 241	 Error de entrenamiento: 0,0164297
Iteración 242	 Error de entrenamiento: 0,0163458
Iteración 243	 Error de entrenamiento: 0,0162618
Iteración 244	 Error de entrenamiento: 0,0161776
Iteración 245	 Error de entrenamiento: 0,0160932
Iteración 246	 Error de entrenamiento: 0,0160085
Iteración 247	 Error de entrenamiento: 0,0159234
Iteración 248	 Error de entrenamiento: 0,015838
Iteración 249	 Error de entrenamiento: 0,0157521
Iteración 250	 Error de entrenamiento: 0,0156657
Iteración 251	 Error de entrenamiento: 0,0155789
Iteración 252	 Error de entrenamiento: 0,0154916
Iteración 253	 Error de entrenamiento: 0,0154037
Iteración 254	 Error de entrenamiento: 0,0153153
Iteración 255	 Error de entrenamiento: 0,0152264
Iteración 256	 Error de entrenamiento: 0,0151369
Iteración 257	 Error de entrenamiento: 0,0150468
Iteración 258	 Error de entrenamiento: 0,0149562
Iteración 259	 Error de entrenamiento: 0,0148651
Iteración 260	 Error de entrenamiento: 0,0147734
Iteración 261	 Error de entrenamiento: 0,0146811
Iteración 262	 Error de entrenamiento: 0,0145883
Iteración 263	 Error de entrenamiento: 0,014495
Iteración 264	 Error de entrenamiento: 0,0144011
Iteración 265	 Error de entrenamiento: 0,0143067
Iteración 266	 Error de entrenamiento: 0,0142119
Iteración 267	 Error de entrenamiento: 0,0141165
Iteración 268	 Error de entrenamiento: 0,0140206
Iteración 269	 Error de entrenamiento: 0,0139243
Iteración 270	 Error de entrenamiento: 0,0138275
Iteración 271	 Error de entrenamiento: 0,0137303
Iteración 272	 Error de entrenamiento: 0,0136327
Iteración 273	 Error de entrenamiento: 0,0135347
Iteración 274	 Error de entrenamiento: 0,0134363
Iteración 275	 Error de entrenamiento: 0,0133376
Iteración 276	 Error de entrenamiento: 0,0132385
Iteración 277	 Error de entrenamiento: 0,0131392
Iteración 278	 Error de entrenamiento: 0,0130395
Iteración 279	 Error de entrenamiento: 0,0129397
Iteración 280	 Error de entrenamiento: 0,0128396
Iteración 281	 Error de entrenamiento: 0,0127393
Iteración 282	 Error de entrenamiento: 0,0126389
Iteración 283	 Error de entrenamiento: 0,0125384
Iteración 284	 Error de entrenamiento: 0,0124379
Iteración 285	 Error de entrenamiento: 0,0123374
Iteración 286	 Error de entrenamiento: 0,0122369
Iteración 287	 Error de entrenamiento: 0,0121365
Iteración 288	 Error de entrenamiento: 0,0120362
Iteración 289	 Error de entrenamiento: 0,0119361
Iteración 290	 Error de entrenamiento: 0,0118363
Iteración 291	 Error de entrenamiento: 0,0117368
Iteración 292	 Error de entrenamiento: 0,0116377
Iteración 293	 Error de entrenamiento: 0,011539
Iteración 294	 Error de entrenamiento: 0,0114407
Iteración 295	 Error de entrenamiento: 0,0113431
Iteración 296	 Error de entrenamiento: 0,0112461
Iteración 297	 Error de entrenamiento: 0,0111497
Iteración 298	 Error de entrenamiento: 0,0110541
Iteración 299	 Error de entrenamiento: 0,0109594
Iteración 300	 Error de entrenamiento: 0,0108655
Iteración 301	 Error de entrenamiento: 0,0107727
Iteración 302	 Error de entrenamiento: 0,0106808
Iteración 303	 Error de entrenamiento: 0,01059
Iteración 304	 Error de entrenamiento: 0,0105005
Iteración 305	 Error de entrenamiento: 0,0104121
Iteración 306	 Error de entrenamiento: 0,0103251
Iteración 307	 Error de entrenamiento: 0,0102394
Iteración 308	 Error de entrenamiento: 0,0101552
Iteración 309	 Error de entrenamiento: 0,0100725
Iteración 310	 Error de entrenamiento: 0,00999129
Iteración 311	 Error de entrenamiento: 0,00991173
Iteración 312	 Error de entrenamiento: 0,00983383
Iteración 313	 Error de entrenamiento: 0,00975766
Iteración 314	 Error de entrenamiento: 0,00968327
Iteración 315	 Error de entrenamiento: 0,0096107
Iteración 316	 Error de entrenamiento: 0,00954
Iteración 317	 Error de entrenamiento: 0,0094712
Iteración 318	 Error de entrenamiento: 0,00940436
Iteración 319	 Error de entrenamiento: 0,0093395
Iteración 320	 Error de entrenamiento: 0,00927666
Iteración 321	 Error de entrenamiento: 0,00921586
Iteración 322	 Error de entrenamiento: 0,00915714
Iteración 323	 Error de entrenamiento: 0,00910051
Iteración 324	 Error de entrenamiento: 0,00904599
Iteración 325	 Error de entrenamiento: 0,0089936
Iteración 326	 Error de entrenamiento: 0,00894335
Iteración 327	 Error de entrenamiento: 0,00889525
Iteración 328	 Error de entrenamiento: 0,00884929
Iteración 329	 Error de entrenamiento: 0,00880549
Iteración 330	 Error de entrenamiento: 0,00876383
Iteración 331	 Error de entrenamiento: 0,00872432
Iteración 332	 Error de entrenamiento: 0,00868694
Iteración 333	 Error de entrenamiento: 0,00865167
Iteración 334	 Error de entrenamiento: 0,00861851
Iteración 335	 Error de entrenamiento: 0,00858743
Iteración 336	 Error de entrenamiento: 0,00855841
Iteración 337	 Error de entrenamiento: 0,00853142
Iteración 338	 Error de entrenamiento: 0,00850643
Iteración 339	 Error de entrenamiento: 0,00848341
Iteración 340	 Error de entrenamiento: 0,00846232
Iteración 341	 Error de entrenamiento: 0,00844314
Iteración 342	 Error de entrenamiento: 0,0084258
Iteración 343	 Error de entrenamiento: 0,00841028
Iteración 344	 Error de entrenamiento: 0,00839652
Iteración 345	 Error de entrenamiento: 0,00838447
Iteración 346	 Error de entrenamiento: 0,00837409
Iteración 347	 Error de entrenamiento: 0,00836531
Iteración 348	 Error de entrenamiento: 0,00835809
Iteración 349	 Error de entrenamiento: 0,00835236
Iteración 350	 Error de entrenamiento: 0,00834806
Iteración 351	 Error de entrenamiento: 0,00834513
Iteración 352	 Error de entrenamiento: 0,00834351
Iteración 353	 Error de entrenamiento: 0,00834313
Iteración 354	 Error de entrenamiento: 0,00834391
Iteración 355	 Error de entrenamiento: 0,0083458
Iteración 356	 Error de entrenamiento: 0,00834872
Iteración 357	 Error de entrenamiento: 0,0083526
Iteración 358	 Error de entrenamiento: 0,00835736
Iteración 359	 Error de entrenamiento: 0,00836294
Iteración 360	 Error de entrenamiento: 0,00836924
Iteración 361	 Error de entrenamiento: 0,00837621
Iteración 362	 Error de entrenamiento: 0,00838376
Iteración 363	 Error de entrenamiento: 0,00839181
Iteración 364	 Error de entrenamiento: 0,00840029
Iteración 365	 Error de entrenamiento: 0,00840912
Iteración 366	 Error de entrenamiento: 0,00841822
Iteración 367	 Error de entrenamiento: 0,00842752
Iteración 368	 Error de entrenamiento: 0,00843694
Iteración 369	 Error de entrenamiento: 0,0084464
Iteración 370	 Error de entrenamiento: 0,00845583
Iteración 371	 Error de entrenamiento: 0,00846516
Iteración 372	 Error de entrenamiento: 0,00847431
Iteración 373	 Error de entrenamiento: 0,0084832
Iteración 374	 Error de entrenamiento: 0,00849178
Iteración 375	 Error de entrenamiento: 0,00849996
Iteración 376	 Error de entrenamiento: 0,00850769
Iteración 377	 Error de entrenamiento: 0,0085149
Iteración 378	 Error de entrenamiento: 0,00852152
Iteración 379	 Error de entrenamiento: 0,0085275
Iteración 380	 Error de entrenamiento: 0,00853278
Iteración 381	 Error de entrenamiento: 0,0085373
Iteración 382	 Error de entrenamiento: 0,008541
Iteración 383	 Error de entrenamiento: 0,00854385
Iteración 384	 Error de entrenamiento: 0,00854578
Iteración 385	 Error de entrenamiento: 0,00854675
Iteración 386	 Error de entrenamiento: 0,00854673
Iteración 387	 Error de entrenamiento: 0,00854567
Iteración 388	 Error de entrenamiento: 0,00854353
Iteración 389	 Error de entrenamiento: 0,00854028
Iteración 390	 Error de entrenamiento: 0,00853589
Iteración 391	 Error de entrenamiento: 0,00853033
Iteración 392	 Error de entrenamiento: 0,00852357
Iteración 393	 Error de entrenamiento: 0,0085156
Iteración 394	 Error de entrenamiento: 0,00850639
Iteración 395	 Error de entrenamiento: 0,00849592
Iteración 396	 Error de entrenamiento: 0,00848418
Iteración 397	 Error de entrenamiento: 0,00847115
Iteración 398	 Error de entrenamiento: 0,00845684
Iteración 399	 Error de entrenamiento: 0,00844122
Iteración 400	 Error de entrenamiento: 0,0084243
Iteración 401	 Error de entrenamiento: 0,00840608
Iteración 402	 Error de entrenamiento: 0,00838654
Iteración 403	 Error de entrenamiento: 0,00836571
Iteración 404	 Error de entrenamiento: 0,00834357
Iteración 405	 Error de entrenamiento: 0,00832014
Iteración 406	 Error de entrenamiento: 0,00829542
Iteración 407	 Error de entrenamiento: 0,00826943
Iteración 408	 Error de entrenamiento: 0,00824218
Iteración 409	 Error de entrenamiento: 0,00821368
Iteración 410	 Error de entrenamiento: 0,00818394
Iteración 411	 Error de entrenamiento: 0,00815298
Iteración 412	 Error de entrenamiento: 0,00812083
Iteración 413	 Error de entrenamiento: 0,0080875
Iteración 414	 Error de entrenamiento: 0,00805301
Iteración 415	 Error de entrenamiento: 0,00801739
Iteración 416	 Error de entrenamiento: 0,00798065
Iteración 417	 Error de entrenamiento: 0,00794282
Iteración 418	 Error de entrenamiento: 0,00790394
Iteración 419	 Error de entrenamiento: 0,00786402
Iteración 420	 Error de entrenamiento: 0,00782308
Iteración 421	 Error de entrenamiento: 0,00778117
Iteración 422	 Error de entrenamiento: 0,00773831
Iteración 423	 Error de entrenamiento: 0,00769452
Iteración 424	 Error de entrenamiento: 0,00764985
Iteración 425	 Error de entrenamiento: 0,0076043
Iteración 426	 Error de entrenamiento: 0,00755793
Iteración 427	 Error de entrenamiento: 0,00751076
Iteración 428	 Error de entrenamiento: 0,00746281
Iteración 429	 Error de entrenamiento: 0,00741413
Iteración 430	 Error de entrenamiento: 0,00736474
Iteración 431	 Error de entrenamiento: 0,00731467
Iteración 432	 Error de entrenamiento: 0,00726396
Iteración 433	 Error de entrenamiento: 0,00721264
Iteración 434	 Error de entrenamiento: 0,00716074
Iteración 435	 Error de entrenamiento: 0,00710829
Iteración 436	 Error de entrenamiento: 0,00705533
Iteración 437	 Error de entrenamiento: 0,00700188
Iteración 438	 Error de entrenamiento: 0,00694798
Iteración 439	 Error de entrenamiento: 0,00689365
Iteración 440	 Error de entrenamiento: 0,00683894
Iteración 441	 Error de entrenamiento: 0,00678386
Iteración 442	 Error de entrenamiento: 0,00672846
Iteración 443	 Error de entrenamiento: 0,00667275
Iteración 444	 Error de entrenamiento: 0,00661678
Iteración 445	 Error de entrenamiento: 0,00656056
Iteración 446	 Error de entrenamiento: 0,00650414
Iteración 447	 Error de entrenamiento: 0,00644753
Iteración 448	 Error de entrenamiento: 0,00639077
Iteración 449	 Error de entrenamiento: 0,00633389
Iteración 450	 Error de entrenamiento: 0,00627691
Iteración 451	 Error de entrenamiento: 0,00621986
Iteración 452	 Error de entrenamiento: 0,00616276
Iteración 453	 Error de entrenamiento: 0,00610565
Iteración 454	 Error de entrenamiento: 0,00604856
Iteración 455	 Error de entrenamiento: 0,0059915
Iteración 456	 Error de entrenamiento: 0,0059345
Iteración 457	 Error de entrenamiento: 0,00587759
Iteración 458	 Error de entrenamiento: 0,00582079
Iteración 459	 Error de entrenamiento: 0,00576413
Iteración 460	 Error de entrenamiento: 0,00570763
Iteración 461	 Error de entrenamiento: 0,00565131
Iteración 462	 Error de entrenamiento: 0,0055952
Iteración 463	 Error de entrenamiento: 0,00553933
Iteración 464	 Error de entrenamiento: 0,0054837
Iteración 465	 Error de entrenamiento: 0,00542835
Iteración 466	 Error de entrenamiento: 0,0053733
Iteración 467	 Error de entrenamiento: 0,00531856
Iteración 468	 Error de entrenamiento: 0,00526416
Iteración 469	 Error de entrenamiento: 0,00521012
Iteración 470	 Error de entrenamiento: 0,00515646
Iteración 471	 Error de entrenamiento: 0,00510319
Iteración 472	 Error de entrenamiento: 0,00505034
Iteración 473	 Error de entrenamiento: 0,00499793
Iteración 474	 Error de entrenamiento: 0,00494597
Iteración 475	 Error de entrenamiento: 0,00489448
Iteración 476	 Error de entrenamiento: 0,00484348
Iteración 477	 Error de entrenamiento: 0,00479298
Iteración 478	 Error de entrenamiento: 0,004743
Iteración 479	 Error de entrenamiento: 0,00469356
Iteración 480	 Error de entrenamiento: 0,00464467
Iteración 481	 Error de entrenamiento: 0,00459635
Iteración 482	 Error de entrenamiento: 0,00454861
Iteración 483	 Error de entrenamiento: 0,00450146
Iteración 484	 Error de entrenamiento: 0,00445493
Iteración 485	 Error de entrenamiento: 0,00440901
Iteración 486	 Error de entrenamiento: 0,00436373
Iteración 487	 Error de entrenamiento: 0,00431909
Iteración 488	 Error de entrenamiento: 0,00427511
Iteración 489	 Error de entrenamiento: 0,0042318
Iteración 490	 Error de entrenamiento: 0,00418917
Iteración 491	 Error de entrenamiento: 0,00414723
Iteración 492	 Error de entrenamiento: 0,00410599
Iteración 493	 Error de entrenamiento: 0,00406545
Iteración 494	 Error de entrenamiento: 0,00402563
Iteración 495	 Error de entrenamiento: 0,00398654
Iteración 496	 Error de entrenamiento: 0,00394818
Iteración 497	 Error de entrenamiento: 0,00391056
Iteración 498	 Error de entrenamiento: 0,00387368
Iteración 499	 Error de entrenamiento: 0,00383756
Iteración 500	 Error de entrenamiento: 0,0038022
Iteración 501	 Error de entrenamiento: 0,00376761
Iteración 502	 Error de entrenamiento: 0,00373379
Iteración 503	 Error de entrenamiento: 0,00370074
Iteración 504	 Error de entrenamiento: 0,00366847
Iteración 505	 Error de entrenamiento: 0,00363698
Iteración 506	 Error de entrenamiento: 0,00360629
Iteración 507	 Error de entrenamiento: 0,00357638
Iteración 508	 Error de entrenamiento: 0,00354727
Iteración 509	 Error de entrenamiento: 0,00351896
Iteración 510	 Error de entrenamiento: 0,00349144
Iteración 511	 Error de entrenamiento: 0,00346472
Iteración 512	 Error de entrenamiento: 0,00343881
Iteración 513	 Error de entrenamiento: 0,00341371
Iteración 514	 Error de entrenamiento: 0,0033894
Iteración 515	 Error de entrenamiento: 0,00336591
Iteración 516	 Error de entrenamiento: 0,00334322
Iteración 517	 Error de entrenamiento: 0,00332134
Iteración 518	 Error de entrenamiento: 0,00330027
Iteración 519	 Error de entrenamiento: 0,00328
Iteración 520	 Error de entrenamiento: 0,00326054
Iteración 521	 Error de entrenamiento: 0,00324189
Iteración 522	 Error de entrenamiento: 0,00322405
Iteración 523	 Error de entrenamiento: 0,00320701
Iteración 524	 Error de entrenamiento: 0,00319078
Iteración 525	 Error de entrenamiento: 0,00317535
Iteración 526	 Error de entrenamiento: 0,00316072
Iteración 527	 Error de entrenamiento: 0,0031469
Iteración 528	 Error de entrenamiento: 0,00313388
Iteración 529	 Error de entrenamiento: 0,00312165
Iteración 530	 Error de entrenamiento: 0,00311022
Iteración 531	 Error de entrenamiento: 0,00309959
Iteración 532	 Error de entrenamiento: 0,00308975
Iteración 533	 Error de entrenamiento: 0,0030807
Iteración 534	 Error de entrenamiento: 0,00307245
Iteración 535	 Error de entrenamiento: 0,00306498
Iteración 536	 Error de entrenamiento: 0,00305829
Iteración 537	 Error de entrenamiento: 0,00305239
Iteración 538	 Error de entrenamiento: 0,00304727
Iteración 539	 Error de entrenamiento: 0,00304294
Iteración 540	 Error de entrenamiento: 0,00303937
Iteración 541	 Error de entrenamiento: 0,00303658
Iteración 542	 Error de entrenamiento: 0,00303457
Iteración 543	 Error de entrenamiento: 0,00303332
Iteración 544	 Error de entrenamiento: 0,00303284
Iteración 545	 Error de entrenamiento: 0,00303312
Iteración 546	 Error de entrenamiento: 0,00303416
Iteración 547	 Error de entrenamiento: 0,00303596
Iteración 548	 Error de entrenamiento: 0,00303852
Iteración 549	 Error de entrenamiento: 0,00304183
Iteración 550	 Error de entrenamiento: 0,00304588
Iteración 551	 Error de entrenamiento: 0,00305068
Iteración 552	 Error de entrenamiento: 0,00305622
Iteración 553	 Error de entrenamiento: 0,0030625
Iteración 554	 Error de entrenamiento: 0,00306952
Iteración 555	 Error de entrenamiento: 0,00307726
Iteración 556	 Error de entrenamiento: 0,00308573
Iteración 557	 Error de entrenamiento: 0,00309492
Iteración 558	 Error de entrenamiento: 0,00310482
Iteración 559	 Error de entrenamiento: 0,00311544
Iteración 560	 Error de entrenamiento: 0,00312676
Iteración 561	 Error de entrenamiento: 0,00313878
Iteración 562	 Error de entrenamiento: 0,0031515
